"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
684,100000,0,0,0,0,0,1,1,1
685,100000,0,0,0,0,0,1,1,0
686,100000,0,0,0,0,0,1,1,1
687,100000,0,0,0,0,0,1,1,0
689,100000,0,0,0,0,0,1,1,1
690,100000,0,0,0,0,0,1,1,0
691,100000,0,0,0,0,0,1,1,1
692,100000,0,0,0,0,0,1,1,0
693,100000,0,0,0,0,0,1,1,1
695,100000,0,0,0,0,0,1,1,0
696,100000,0,0,0,0,0,1,1,1
697,100000,0,0,0,0,0,1,1,0
698,100000,0,0,0,0,0,1,1,1
699,100000,0,0,0,0,0,1,1,0
700,100000,0,0,0,0,0,1,1,1
702,100000,0,0,0,0,0,1,1,0
703,100000,0,0,0,0,0,1,1,1
704,100000,0,0,0,0,0,1,1,0
705,100000,0,0,0,0,0,1,1,1
706,100000,0,0,0,0,0,1,1,0
708,100000,0,0,0,0,0,1,1,1
709,100000,0,0,0,0,0,1,1,0
710,100000,0,0,0,0,0,1,1,1
711,100000,0,0,0,0,0,1,1,0
712,100000,0,0,0,0,0,1,1,1
714,100000,0,0,0,0,0,1,1,0
715,100000,0,0,0,0,0,1,1,1
716,100000,0,0,0,0,0,1,1,0
717,100000,0,0,0,0,0,1,1,1
718,100000,0,0,0,0,0,1,1,0
720,100000,0,0,0,0,0,1,1,1
721,100000,0,0,0,0,0,1,1,0
722,100000,0,0,0,0,0,1,1,1
723,100000,0,0,0,0,0,1,1,0
724,100000,0,0,0,0,0,1,1,1
726,100000,0,0,0,0,0,1,1,0
727,100000,0,0,0,0,0,1,1,1
728,100000,0,0,0,0,0,1,1,0
729,100000,0,0,0,0,0,1,1,1
730,100000,0,0,0,0,0,1,1,0
732,100000,0,0,0,0,0,1,1,1
733,100000,0,0,0,0,0,1,1,0
734,100000,0,0,0,0,0,1,1,1
735,100000,0,0,0,0,0,1,1,0
736,100000,0,0,0,0,0,1,1,1
737,100000,0,0,0,0,0,1,1,0
739,100000,0,0,0,0,0,1,1,1
740,100000,0,0,0,0,0,1,1,0
741,100000,0,0,0,0,0,1,1,1
742,100000,0,0,0,0,0,1,1,0
743,100000,0,0,0,0,0,1,1,1
745,100000,0,0,0,0,0,1,1,0
746,100000,0,0,0,0,0,1,1,1
747,100000,0,0,0,0,0,1,1,0
748,100000,0,0,0,0,0,1,1,1
749,100000,0,0,0,0,0,1,1,0
751,100000,0,0,0,0,0,1,1,1
752,100000,0,0,0,0,0,1,1,0
753,100000,0,0,0,0,0,1,1,1
754,100000,0,0,0,0,0,1,1,0
755,100000,0,0,0,0,0,1,1,1
756,100000,0,0,0,0,0,1,1,0
757,100000,0,0,0,0,0,1,1,1
758,100000,0,0,0,0,0,1,1,0
759,100000,0,0,0,0,0,1,1,1
760,100000,0,0,0,0,0,1,1,0
761,100000,0,0,0,0,0,1,1,1
763,100000,0,0,0,0,0,1,1,0
764,100000,0,0,0,0,0,1,1,1
765,100000,0,0,0,0,0,1,1,0
766,100000,0,0,0,0,0,1,1,1
767,100000,0,0,0,0,0,1,1,0
768,100000,0,0,0,0,0,1,1,1
770,100000,0,0,0,0,0,1,1,0
771,100000,0,0,0,0,0,1,1,1
772,100000,0,0,0,0,0,1,1,0
773,100000,0,0,0,0,0,1,1,1
774,100000,0,0,0,0,0,1,1,0
776,100000,0,0,0,0,0,1,1,1
777,100000,0,0,0,0,0,1,1,0
778,100000,0,0,0,0,0,1,1,1
779,100000,0,0,0,0,0,1,1,0
780,100000,0,0,0,0,0,1,1,1
782,100000,0,0,0,0,0,1,1,0
783,100000,0,0,0,0,0,1,1,1
784,100000,0,0,0,0,0,1,1,0
785,100000,0,0,0,0,0,1,1,1
786,100000,0,0,0,0,0,1,1,0
788,100000,0,0,0,0,0,1,1,1
789,100000,0,0,0,0,0,1,1,0
790,100000,0,0,0,0,0,1,1,1
791,100000,0,0,0,0,0,1,1,0
792,100000,0,0,0,0,0,1,1,1
793,100000,0,0,0,0,0,1,1,0
795,100000,0,0,0,0,0,1,1,1
796,100000,0,0,0,0,0,1,1,0
797,100000,0,0,0,0,0,1,1,1
798,100000,0,0,0,0,0,1,1,0
799,100000,0,0,0,0,0,1,1,1
801,100000,0,0,0,0,0,1,1,0
802,100000,0,0,0,0,0,1,1,1
803,100000,0,0,0,0,0,1,1,0
804,100000,0,0,0,0,0,1,1,1
805,100000,0,0,0,0,0,1,1,0
807,100000,0,0,0,0,0,1,1,1
808,100000,0,0,0,0,0,1,1,0
809,100000,0,0,0,0,0,1,1,1
810,100000,0,0,0,0,0,1,1,0
811,100000,0,0,0,0,0,1,1,1
813,100000,0,0,0,0,0,1,1,0
814,100000,0,0,0,0,0,1,1,1
815,100000,0,0,0,0,0,1,1,0
816,100000,0,0,0,0,0,1,1,1
817,100000,0,0,0,0,0,1,1,0
819,100000,0,0,0,0,0,1,1,1
820,100000,0,0,0,0,0,1,1,0
821,100000,0,0,0,0,0,1,1,1
822,100000,0,0,0,0,0,1,1,0
823,100000,0,0,0,0,0,1,1,1
824,100000,0,0,0,0,0,1,1,0
826,100000,0,0,0,0,0,1,1,1
827,100000,0,0,0,0,0,1,1,0
828,100000,0,0,0,0,0,1,1,1
829,100000,0,0,0,0,0,1,1,0
830,100000,0,0,0,0,0,1,1,1
832,100000,0,0,0,0,0,1,1,0
833,100000,0,0,0,0,0,1,1,1
834,100000,0,0,0,0,0,1,1,0
835,100000,0,0,0,0,0,1,1,1
836,100000,0,0,0,0,0,1,1,0
838,100000,0,0,0,0,0,1,1,1
839,100000,0,0,0,0,0,1,1,0
840,100000,0,0,0,0,0,1,1,1
841,100000,0,0,0,0,0,1,1,0
842,100000,0,0,0,0,0,1,1,1
843,100000,0,0,0,0,0,1,1,0
844,100000,0,0,0,0,0,1,1,1
845,100000,0,0,0,0,0,1,1,0
